Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TA","Animaux vivants","198","Slovénie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","4389","","Donnée officielle"
"TA","Animaux vivants","198","Slovénie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","4718","","Donnée officielle"
"TA","Animaux vivants","198","Slovénie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","713","","Donnée officielle"
"TA","Animaux vivants","198","Slovénie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","1044","","Donnée officielle"
"TA","Animaux vivants","201","Somalie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","14","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","201","Somalie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","7","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","276","Soudan","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","1068","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","276","Soudan","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","2748","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","206","Soudan (ex)","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","*","Chiffre non officiel"
"TA","Animaux vivants","206","Soudan (ex)","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","0","*","Chiffre non officiel"
"TA","Animaux vivants","206","Soudan (ex)","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","*","Chiffre non officiel"
"TA","Animaux vivants","206","Soudan (ex)","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","*","Chiffre non officiel"
"TA","Animaux vivants","277","Soudan du Sud","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","3","F","Estimation FAO"
"TA","Animaux vivants","277","Soudan du Sud","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","3","F","Estimation FAO"
"TA","Animaux vivants","38","Sri Lanka","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","496","","Donnée officielle"
"TA","Animaux vivants","38","Sri Lanka","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","2993","","Donnée officielle"
"TA","Animaux vivants","38","Sri Lanka","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","82","","Donnée officielle"
"TA","Animaux vivants","38","Sri Lanka","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","186","","Donnée officielle"
"TA","Animaux vivants","210","Suède","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","250","","Donnée officielle"
"TA","Animaux vivants","210","Suède","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","4353","","Donnée officielle"
"TA","Animaux vivants","210","Suède","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","4841","","Donnée officielle"
"TA","Animaux vivants","210","Suède","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","15442","","Donnée officielle"
"TA","Animaux vivants","211","Suisse","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","348","","Donnée officielle"
"TA","Animaux vivants","211","Suisse","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","2291","","Donnée officielle"
"TA","Animaux vivants","211","Suisse","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","1212","","Donnée officielle"
"TA","Animaux vivants","211","Suisse","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","323","","Donnée officielle"
"TA","Animaux vivants","207","Suriname","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","72","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","207","Suriname","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","260","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","207","Suriname","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","207","Suriname","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","208","Tadjikistan","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","869","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","208","Tadjikistan","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","767","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","51","Tchécoslovaq","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","","M","Donnée non disponible"
"TA","Animaux vivants","51","Tchécoslovaq","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","","M","Donnée non disponible"
"TA","Animaux vivants","51","Tchécoslovaq","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","","M","Donnée non disponible"
"TA","Animaux vivants","51","Tchécoslovaq","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","","M","Donnée non disponible"
"TA","Animaux vivants","167","Tchéquie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","19467","","Donnée officielle"
"TA","Animaux vivants","167","Tchéquie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","31275","","Donnée officielle"
"TA","Animaux vivants","167","Tchéquie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","91516","","Donnée officielle"
"TA","Animaux vivants","167","Tchéquie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","72934","","Donnée officielle"
"TA","Animaux vivants","216","Thaïlande","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","2174","","Donnée officielle"
"TA","Animaux vivants","216","Thaïlande","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","22555","","Donnée officielle"
"TA","Animaux vivants","216","Thaïlande","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","1256","","Donnée officielle"
"TA","Animaux vivants","216","Thaïlande","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","1525","","Donnée officielle"
"TA","Animaux vivants","217","Togo","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","20","","Donnée officielle"
"TA","Animaux vivants","217","Togo","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","27","","Donnée officielle"
"TA","Animaux vivants","219","Tonga","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","8","*","Chiffre non officiel"
"TA","Animaux vivants","219","Tonga","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","23","","Donnée officielle"
"TA","Animaux vivants","219","Tonga","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","","M","Donnée non disponible"
"TA","Animaux vivants","219","Tonga","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","","M","Donnée non disponible"
"TA","Animaux vivants","220","Trinité-et-Tobago","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","679","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","220","Trinité-et-Tobago","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","958","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","220","Trinité-et-Tobago","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","220","Trinité-et-Tobago","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","222","Tunisie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","1305","","Donnée officielle"
"TA","Animaux vivants","222","Tunisie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","5192","","Donnée officielle"
"TA","Animaux vivants","222","Tunisie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","222","Tunisie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","223","Turquie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","3430","","Donnée officielle"
"TA","Animaux vivants","223","Turquie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","18165","","Donnée officielle"
"TA","Animaux vivants","223","Turquie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","13778","","Donnée officielle"
"TA","Animaux vivants","223","Turquie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","8787","","Donnée officielle"
"TA","Animaux vivants","230","Ukraine","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","97099","","Donnée officielle"
"TA","Animaux vivants","230","Ukraine","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","64663","","Donnée officielle"
"TA","Animaux vivants","230","Ukraine","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","557","","Donnée officielle"
"TA","Animaux vivants","230","Ukraine","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","329","","Donnée officielle"
"TA","Animaux vivants","234","Uruguay","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","438","","Donnée officielle"
"TA","Animaux vivants","234","Uruguay","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","2134","","Donnée officielle"
"TA","Animaux vivants","234","Uruguay","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","234","Uruguay","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","155","Vanuatu","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","47","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","155","Vanuatu","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","88","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","236","Venezuela (République bolivarienne du)","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","3409","*","Chiffre non officiel"
"TA","Animaux vivants","236","Venezuela (République bolivarienne du)","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","6707","","Donnée officielle"
"TA","Animaux vivants","236","Venezuela (République bolivarienne du)","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","","Donnée officielle"
"TA","Animaux vivants","236","Venezuela (République bolivarienne du)","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","","Donnée officielle"
"TA","Animaux vivants","237","Viet Nam","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","1923","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","237","Viet Nam","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","6934","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","249","Yémen","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","2146","","Donnée officielle"
"TA","Animaux vivants","249","Yémen","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","5872","","Donnée officielle"
"TA","Animaux vivants","249","Yémen","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","249","Yémen","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","251","Zambie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","713","","Donnée officielle"
"TA","Animaux vivants","251","Zambie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","2834","","Donnée officielle"
"TA","Animaux vivants","251","Zambie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","290","","Donnée officielle"
"TA","Animaux vivants","251","Zambie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","1490","","Donnée officielle"
"TA","Animaux vivants","181","Zimbabwe","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","180","","Donnée officielle"
"TA","Animaux vivants","181","Zimbabwe","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","1580","","Donnée officielle"
"TA","Animaux vivants","181","Zimbabwe","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","953","","Donnée officielle"
"TA","Animaux vivants","181","Zimbabwe","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","2140","","Donnée officielle"
